institution_id,institution_name,country_code,country_name,world_region,latitude,longitude,city
I2801919071,University of Illinois System,US,United States,Americas,40.110591888427734,-88.20726776123047,Urbana
I2801935854,SLAC National Accelerator Laboratory,US,United States,Americas,37.45383071899414,-122.18218994140625,Menlo Park
I2802076133,University of Koblenz and Landau,DE,Germany,Europe,49.98419189453125,8.27910041809082,Mainz
I2802162544,Northern Gulf Institute,US,United States,Americas,33.47026824951172,-88.83394622802734,Starkville
I2802164966,University Hospital Heidelberg,DE,Germany,Europe,49.40768051147461,8.690790176391602,Heidelberg
I2802194831,Samsung Medical Center,KR,"Korea, Republic of",,37.48821258544922,127.08558654785156,Seoul
I2802236040,University of Colorado System,US,United States,Americas,40.014991760253906,-105.27055358886719,Boulder
I2802259095,Energy Research Centre of the Netherlands,NL,Netherlands,Europe,52.76667022705078,4.661109924316406,Petten
I2802384920,Stennis Space Center,US,United States,Americas,30.308809280395508,-89.33004760742188,Bay Saint Louis
I2802423016,WinnMed,US,United States,Americas,43.30331039428711,-91.78571319580078,Decorah
I2802433978,Pliva (Croatia),HR,Croatia,Europe,45.81193923950195,15.936903953552246,Zagreb
I2802487185,Université du littoral côte d'opale,FR,France,Europe,51.034400939941406,2.376810073852539,Dunkirk
I2802519937,Institut de Recherche en Informatique et Systèmes Aléatoires,FR,France,Europe,48.11198043823242,-1.6742899417877197,Rennes
I2802536742,Florida Aquarium,US,United States,Americas,27.945253372192383,-82.44526672363281,Tampa
I2802612298,The Wallace H. Coulter Department of Biomedical Engineering,US,United States,Americas,33.749000549316406,-84.38797760009766,Atlanta
I2802619606,Klinikum rechts der Isar,DE,Germany,Europe,48.137428283691406,11.57548999786377,Munich
I2802660506,United States Coast Guard,US,United States,Americas,38.85282516479492,-77.00131225585938,Washington D.C.
I2802742124,John Radcliffe Hospital,GB,United Kingdom,Europe,51.7638053894043,-1.21875,Oxford
I2802849423,University Medical Center,US,United States,Americas,33.58849334716797,-101.8920669555664,Lubbock
I2802928900,Academic Medical Center,NL,Netherlands,Europe,52.37403106689453,4.889689922332764,Amsterdam
I2802946424,Johns Hopkins University Applied Physics Laboratory,US,United States,Americas,39.138999938964844,-76.87052917480469,North Laurel
I2802964274,Interface (United States),US,United States,Americas,33.0030403137207,-85.0560073852539,La Grange
I2802966293,Urban College of Boston,US,United States,Americas,42.3529167175293,-71.06414794921875,Boston
I2802999273,Wisconsin Institutes for Discovery,US,United States,Americas,43.07303237915039,-89.40760803222656,Madison
I2803058125,Seoul National University Bundang Hospital,KR,"Korea, Republic of",,37.4386100769043,127.13777923583984,Seongnam-si
I2803209242,University of California System,US,United States,Americas,37.80437088012695,-122.27079772949219,Oakland
I28777354,Sejong University,KR,"Korea, Republic of",,37.55083465576172,127.07389068603516,Seoul
I2898391981,Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR),DE,Germany,Europe,50.93333053588867,6.949999809265137,Cologne
I2946016260,Uber AI (United States),US,United States,Americas,37.78998565673828,-122.40206146240234,San Francisco
I2948394018,Northrop Grumman (United States),US,United States,Americas,38.88233184814453,-77.17108917236328,Falls Church
I2948663404,Boston Scientific (United States),US,United States,Americas,42.36115264892578,-71.56156158447266,Marlborough
I29606459,University of Mississippi Medical Center,US,United States,Americas,32.32963180541992,-90.19607543945312,Jackson
I29607241,École Normale Supérieure - PSL,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I2972652528,FHNW University of Applied Sciences and Arts,CH,Switzerland,Europe,47.47898864746094,8.218420028686523,Windisch
I29955533,Center for Information Technology,US,United States,Americas,39.001319885253906,-77.10456848144531,Bethesda
I3005327000,Institute for Infocomm Research,SG,Singapore,Asia,1.3038229942321777,103.78490447998047,Singapore
I3017942884,Institut de Mathématiques de Jussieu-Paris Rive Gauche,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I3018083178,Institut de Recherche Technologique SystemX,FR,France,Europe,48.71828079223633,2.249799966812134,Palaiseau
I3018483916,University Medical Center Utrecht,NL,Netherlands,Europe,52.0908317565918,5.122220039367676,Utrecht
I3018771216,LMU Klinikum,DE,Germany,Europe,48.137428283691406,11.57548999786377,Munich
I3019415892,Fraunhofer Institute for Industrial Mathematics,DE,Germany,Europe,49.43104934692383,7.752603054046631,Kaiserslautern
I3019423309,Fraunhofer Institute for Computer Graphics Research,DE,Germany,Europe,49.87434768676758,8.65952205657959,Darmstadt
I3019586173,National Jewish Health,US,United States,Americas,39.73915100097656,-104.98470306396484,Denver
I3045169105,Southern University of Science and Technology,CN,China,Asia,22.54553985595703,114.06829833984375,Shenzhen
I30809798,ShanghaiTech University,CN,China,Asia,31.222219467163086,121.45806121826172,Shanghai
I308837,Suzhou University of Science and Technology,CN,China,Asia,31.304079055786133,120.59538269042969,Suzhou
I3129407955,Institute for High Energy Physics,RU,Russian Federation,Europe,54.866004943847656,37.20991134643555,Protvino
I3129593085,Chengdu Sport University,CN,China,Asia,30.671127319335938,104.03947448730469,Chengdu
I3130638677,Edinburgh College,GB,United Kingdom,Europe,55.95206069946289,-3.1964800357818604,Edinburgh
I3131446353,Andrássy University Budapest,HU,Hungary,Europe,47.492984771728516,19.063854217529297,Budapest
I3131550300,Université Toulouse-I-Capitole,FR,France,Europe,43.6042594909668,1.4436700344085693,Toulouse
I3131873961,Hadassah Academic College,IL,Israel,Asia,31.784032821655273,35.221031188964844,Jerusalem
I3132238960,Institute of Electrical and Electronics Engineers,US,United States,Americas,40.499271392822266,-74.39904022216797,Piscataway
I3143791293,Institute for Christian Studies,CA,Canada,Americas,43.65837478637695,-79.39750671386719,Toronto
I31512782,Technical University of Darmstadt,DE,Germany,Europe,49.87166976928711,8.650270462036133,Darmstadt
I31683504,Beijing Forestry University,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing
I31746571,UNSW Sydney,AU,Australia,Oceania,-33.86785125732422,151.2073211669922,Sydney
I32389192,University of Alabama at Birmingham,US,United States,Americas,33.520660400390625,-86.802490234375,Birmingham
I32394136,Northumbria University,GB,United Kingdom,Europe,54.97328186035156,-1.6139600276947021,Newcastle upon Tyne
I32597200,Ghent University,BE,Belgium,Europe,51.04999923706055,3.716670036315918,Ghent
I32625721,University of Saskatchewan,CA,Canada,Americas,52.132381439208984,-106.6689224243164,Saskatoon
I32943570,Helsinki Institute for Information Technology,FI,Finland,Europe,60.18549728393555,24.812246322631836,Espoo
I32971472,Yale University,US,United States,Americas,41.30815124511719,-72.92816162109375,New Haven
I33213144,University of Florida,US,United States,Americas,29.651630401611328,-82.3248291015625,Gainesville
I33256026,German Research Centre for Artificial Intelligence,DE,Germany,Europe,49.44300079345703,7.771609783172607,Kaiserslautern
I33434090,University of Massachusetts Boston,US,United States,Americas,42.358428955078125,-71.05976867675781,Boston
I33976269,Xerox (France),FR,France,Europe,48.91973114013672,2.3508129119873047,Saint-Denis
I34077533,Ohio Supercomputer Center,US,United States,Americas,39.961181640625,-82.99878692626953,Columbus
I34809795,Medizinische Hochschule Hannover,DE,Germany,Europe,52.370521545410156,9.733220100402832,Hanover
I35364215,Naval Postgraduate School,US,United States,Americas,36.60023880004883,-121.8946762084961,Monterey
I35440088,ETH Zurich,CH,Switzerland,Europe,47.366668701171875,8.550000190734863,Zurich
I36234482,University of Bristol,GB,United Kingdom,Europe,51.455230712890625,-2.5966498851776123,Bristol
I36253440,IEEE Computer Society,US,United States,Americas,38.895111083984375,-77.03636932373047,Washington
I36258959,"University of California, San Diego",US,United States,Americas,32.7157096862793,-117.16471862792969,San Diego
I36522303,Universität Greifswald,DE,Germany,Europe,54.093109130859375,13.387860298156738,Greifswald
I36672615,Courant Institute of Mathematical Sciences,US,United States,Americas,40.728702545166016,-73.9957275390625,New York
I36788626,California University of Pennsylvania,US,United States,Americas,40.06563186645508,-79.89170837402344,California
I36819085,Northwest University,US,United States,Americas,47.65839767456055,-122.1961669921875,Kirkland
I368840534,University of Mississippi,US,United States,Americas,34.36650085449219,-89.51924896240234,Oxford
I38877650,Zhengzhou University,CN,China,Asia,34.75777816772461,113.64861297607422,Zhengzhou
I392282,"University at Albany, State University of New York",US,United States,Americas,42.65258026123047,-73.75623321533203,Albany
I39343248,Humboldt-Universität zu Berlin,DE,Germany,Europe,52.52436828613281,13.410530090332031,Berlin
I39422238,University of Illinois Chicago,US,United States,Americas,41.85002899169922,-87.6500473022461,Chicago
I39470171,University of Ontario Institute of Technology,CA,Canada,Americas,43.944847106933594,-78.8917007446289,Oshawa
I39555362,University of Warwick,GB,United Kingdom,Europe,52.37943649291992,-1.5615019798278809,Coventry
I39586589,Swansea University,GB,United Kingdom,Europe,51.62078857421875,-3.943229913711548,Swansea
I39705031,Catholic University of Daegu,KR,"Korea, Republic of",,35.91218948364258,128.80775451660156,Gyeongsan-si
I39804081,Sorbonne Université,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I39854758,Auckland University of Technology,NZ,New Zealand,Oceania,-36.853233337402344,174.76649475097656,Auckland
I40120149,University of Oxford,GB,United Kingdom,Europe,51.752220153808594,-1.2559599876403809,Oxford
I40347166,University of Chicago,US,United States,Americas,41.85002899169922,-87.6500473022461,Chicago
I40889946,Queens University of Charlotte,US,United States,Americas,35.1887321472168,-80.83284759521484,Charlotte
I4092182,Graz University of Technology,AT,Austria,Europe,47.06666946411133,15.449999809265137,Graz
I4179309,Park University,US,United States,Americas,39.18932342529297,-94.68012237548828,Parkville
I41833579,Roanoke College,US,United States,Americas,37.2934684753418,-80.05476379394531,Salem
I4210085935,IBM Research - Almaden,US,United States,Americas,37.21099853515625,-121.80500030517578,San Jose
I4210086933,NYU Langone Health,US,United States,Americas,40.714271545410156,-74.00596618652344,New York
I4210087032,Cambridge Scientific (United States),US,United States,Americas,42.364723205566406,-71.1657943725586,Watertown
I4210087747,Creative Technologies (United States),US,United States,Americas,34.094764709472656,-118.28069305419922,Los Angeles
I4210087915,Massachusetts General Hospital,US,United States,Americas,42.358428955078125,-71.05976867675781,Boston
I4210088053,Universitätsklinikum Erlangen,DE,Germany,Europe,49.59098815917969,11.007829666137695,Erlangen
I4210088322,Centre de Gestion Scientifique,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210088341,University of Finance and Economics,MN,Mongolia,Asia,47.91965103149414,106.93045043945312,Ulaanbaatar
I4210088367,Systems Analytics (United States),US,United States,Americas,42.28036117553711,-71.235595703125,Needham
I4210088595,Technology Applications (United States),US,United States,Americas,40.07073211669922,-105.2030258178711,Boulder
I4210088621,Know Center Research GmbH (Austria),AT,Austria,Europe,47.06666946411133,15.449999809265137,Graz
I4210088715,FH Campus Wien,AT,Austria,Europe,48.20848846435547,16.372079849243164,Vienna
I4210088792,United States Army,US,United States,Americas,38.88100814819336,-77.10427856445312,Arlington
I4210089608,Natural History Museum of Bern,CH,Switzerland,Europe,46.94272232055664,7.448847770690918,Bern
I4210089612,United States Air Force,US,United States,Americas,38.88100814819336,-77.10427856445312,Arlington
I4210089980,Research Organization for Information Science and Technology,JP,Japan,Asia,36.46595764160156,140.58619689941406,Tōkai-mura
I4210090078,The Future University,SD,Sudan,Africa,15.548489570617676,32.55475616455078,Khartoum
I4210090485,Crystal Research (United States),US,United States,Americas,46.95513916015625,-122.73736572265625,Olympia
I4210090737,Advanced Mechanical Technology (United States),US,United States,Americas,42.368919372558594,-71.20713806152344,Watertown
I4210090857,Schlumberger (United States),US,United States,Americas,29.697586059570312,-95.38435363769531,Houston
I4210091137,NetEase (China),CN,China,Asia,39.90593719482422,116.31217956542969,Beijing
I4210091159,Indiana State Department of Health,US,United States,Americas,39.76837921142578,-86.15804290771484,Indianapolis
I4210091327,Max Planck Institute for Mathematics in the Sciences,DE,Germany,Europe,51.33961868286133,12.37129020690918,Leipzig
I4210091341,Novartis (China),CN,China,Asia,40.207298278808594,116.23381805419922,Beijing
I4210091437,Sorbonne Paris Cité,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210091615,Saint Vincent's Catholic Medical Center,US,United States,Americas,40.73641586303711,-73.99958801269531,New York
I4210091772,Max Planck Institute for Extraterrestrial Physics,DE,Germany,Europe,48.26166534423828,11.671667098999023,Garching bei München
I4210091929,Konkuk University Medical Center,KR,"Korea, Republic of",,37.566001892089844,126.97840118408203,Seoul
I4210092357,Institute of Mathematics and Computer Science,MD,"Moldova, Republic of",,47.0134391784668,28.84819984436035,Chisinau
I4210092460,DataONE,US,United States,Americas,34.42082977294922,-119.69818878173828,Santa Barbara
I4210092639,Boeing (Spain),ES,Spain,Europe,40.416500091552734,-3.7025599479675293,Madrid
I4210092658,Harvard–MIT Division of Health Sciences and Technology,US,United States,Americas,42.361778259277344,-71.0869140625,Cambridge
I4210092929,Novartis (France),FR,France,Europe,48.86137008666992,2.17844295501709,Rueil-Malmaison
I4210093282,Institut de Robòtica i Informàtica Industrial,ES,Spain,Europe,41.388790130615234,2.158989906311035,Barcelona
I4210093996,Dolby (United States),US,United States,Americas,37.79256057739258,-122.39727783203125,San Francisco
I4210094059,Kavli Institute for Particle Astrophysics and Cosmology,US,United States,Americas,37.42818069458008,-122.17259979248047,Menlo Park
I4210094759,Fujitsu (United States),US,United States,Americas,37.37980270385742,-121.99176788330078,Sunnyvale
I4210094970,Energy Research Institute,CN,China,Asia,36.669246673583984,117.07591247558594,Jinan
I4210095128,Center for Massive Data Algorithmics,DK,Denmark,Europe,56.168174743652344,10.202775955200195,Aarhus
I4210095297,MIT University,MK,North Macedonia,,41.982421875,21.45501708984375,Skopje
I4210095624,Alibaba Group (United States),US,United States,Americas,37.55870819091797,-122.3250732421875,San Mateo
I4210095732,Visteon (United States),US,United States,Americas,42.24220657348633,-83.43316650390625,Belleville
I4210096112,Rutgers Sexual and Reproductive Health and Rights,NL,Netherlands,Europe,52.08233642578125,5.117863178253174,Utrecht
I4210096500,Institute of Atmospheric Sciences and Climate,IT,Italy,Europe,44.522239685058594,11.338353157043457,Bologna
I4210097138,CEA Paris-Saclay - Etablissement de Fontenay-aux-roses,FR,France,Europe,48.793251037597656,2.2927498817443848,Fontenay-aux-Roses
I4210097295,Vital Research,US,United States,Americas,34.06371307373047,-118.36811065673828,Los Angeles
I4210098034,Key Laboratory of Guangdong Province,CN,China,Asia,23.132566452026367,113.25971984863281,Guangzhou
I4210098141,Nokia (United Kingdom),GB,United Kingdom,Europe,51.490272521972656,0.006775999907404184,London
I4210098606,Austrian Foundry Research Institute,AT,Austria,Europe,47.38553237915039,15.094300270080566,Leoben
I4210098902,Laboratoire de Chimie Théorique,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210098931,Quantitative BioSciences,US,United States,Americas,32.9898681640625,-117.25956726074219,Solana Beach
I4210098935,Li Creative Technologies (United States),US,United States,Americas,40.78640365600586,-74.36903381347656,Florham Park
I4210099137,Research Canada,CA,Canada,Americas,45.42807388305664,-75.69429779052734,Ottawa
I4210099236,Kootenay Association for Science & Technology,CA,Canada,Americas,49.07619094848633,-117.7970962524414,Rossland
I4210099593,Computer Algorithms for Medicine,AT,Austria,Europe,47.04371643066406,15.439555168151855,Graz
I4210099672,Accenture (United States),US,United States,Americas,40.76323699951172,-73.97913360595703,New York
I4210099974,Intelligent Light (United States),US,United States,Americas,40.81841278076172,-74.10112762451172,Rutherford
I4210099977,Institute for Futures Studies,SE,Sweden,Europe,59.336830139160156,18.06026268005371,Stockholm
I4210099988,Telefonica (Germany),DE,Germany,Europe,48.175716400146484,11.533604621887207,Munich
I4210100283,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",FR,France,Europe,48.52893829345703,7.7152299880981445,Illkirch-Graffenstaden
I4210100400,Northwestern University,PH,Philippines,Asia,18.186038970947266,120.56705474853516,Laoag
I4210100430,Google (Switzerland),CH,Switzerland,Europe,47.36558151245117,8.52480411529541,Zurich
I4210100468,University Hospital of Zurich,CH,Switzerland,Europe,47.366668701171875,8.550000190734863,Zurich
I4210100755,Cheshire West and Chester,GB,United Kingdom,Europe,53.21303176879883,-2.894896984100342,Chester
I4210100869,Universitätsklinikum Tulln,AT,Austria,Europe,48.321937561035156,16.064905166625977,Tulln
I4210101327,Twin Cities Orthopedics,US,United States,Americas,44.886329650878906,-93.33179473876953,Edina
I4210101455,CEA DAM Île-de-France,FR,France,Europe,48.588680267333984,2.1899099349975586,Bruyères-le-Châtel
I4210101598,Slovak Hydrometeorological Institute,SK,Slovakia,Europe,48.16779327392578,17.107494354248047,Bratislava
I4210101743,"Laboratoire d'Informatique, de Robotique et de Microélectronique de Montpellier",FR,France,Europe,43.610931396484375,3.876349925994873,Montpellier
I4210101778,Samsung (United States),US,United States,Americas,40.85704040527344,-74.02153015136719,Ridgefield Park
I4210102264,Shandong University of Political Science and Law,CN,China,Asia,36.666664123535156,117.08648681640625,Jinan
I4210102302,University Hospital Brno,CZ,Czechia,,49.195220947265625,16.607959747314453,Brno
I4210102542,Heliotrope Technologies (United States),US,United States,Americas,37.85135269165039,-122.25271606445312,Berkeley
I4210102902,Sheffield Teaching Hospitals NHS Foundation Trust,GB,United Kingdom,Europe,53.38296890258789,-1.46589994430542,Sheffield
I4210102939,IAP Research (United States),US,United States,Americas,39.706443786621094,-84.13404083251953,Dayton
I4210102957,Département Mathématiques et Informatique Appliquées,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210103279,IBM Research - India,IN,India,Asia,28.543174743652344,77.14822387695312,New Delhi
I4210103666,University Hospital Münster,DE,Germany,Europe,51.96236038208008,7.6257100105285645,Münster
I4210103820,Autodesk (Canada),CA,Canada,Americas,45.495296478271484,-73.55319213867188,Montreal
I4210103986,Jingdong (China),CN,China,Asia,39.78896713256836,116.5632095336914,Beijing
I4210104311,Institute of Scientific and Technical Information of China,CN,China,Asia,39.90837478637695,116.31510925292969,Beijing
I4210104429,Institute of Cognitive and Brain Sciences,US,United States,Americas,40.760650634765625,-73.96905517578125,New York
I4210104430,Laboratoire d'Informatique de Grenoble,FR,France,Europe,45.17869186401367,5.714789867401123,Grenoble
I4210104475,Momentive (Japan),JP,Japan,Asia,36.2718620300293,139.34133911132812,Ōta
I4210104684,VetAgro Sup,FR,France,Europe,45.74845886230469,4.846710205078125,Lyon
I4210104735,Sandia National Laboratories,US,United States,Americas,35.08449172973633,-106.65113830566406,Albuquerque
I4210104972,Norrköping Visualisering (Sweden),SE,Sweden,Europe,58.58924102783203,16.177249908447266,Norrköping
I4210105663,Deutsches Herzzentrum der Charité,DE,Germany,Europe,52.52436828613281,13.410530090332031,Berlin
I4210105678,Microsoft (Finland),FI,Finland,Europe,60.209083557128906,24.657241821289062,Espoo
I4210105990,Institute of Geodesy and Geophysics,CN,China,Asia,30.583330154418945,114.26667022705078,Wuhan
I4210106122,Southern Marine Science and Engineering Guangdong Laboratory (Guangzhou),CN,China,Asia,23.116670608520508,113.25,Guangzhou
I4210106297,MacroGenics (United States),US,United States,Americas,39.08399963378906,-77.15276336669922,Rockville
I4210106889,Science Communication Institute,US,United States,Americas,47.72909927368164,-122.3305435180664,Seattle
I4210107053,Core Competence,US,United States,Americas,35.6909294128418,-106.0212173461914,Santa Fe
I4210107558,Consorzio Pisa Ricerche,IT,Italy,Europe,43.712467193603516,10.399650573730469,Pisa
I4210108629,Computer Network Information Center,CN,China,Asia,39.97991943359375,116.33592224121094,Beijing
I4210108711,University Medical Center Hamburg-Eppendorf,DE,Germany,Europe,53.55073165893555,9.993020057678223,Hamburg
I4210108719,EP Analytics (United States),US,United States,Americas,32.940338134765625,-117.10139465332031,San Diego
I4210108985,Bellevue Hospital Center,US,United States,Americas,40.714271545410156,-74.00596618652344,New York
I4210109156,Max Planck Institute for Astronomy,DE,Germany,Europe,49.39638900756836,8.723610877990723,Heidelberg
I4210109586,Moscow Institute of Thermal Technology,RU,Russian Federation,Europe,55.75874710083008,37.61050033569336,Moscow
I4210109712,Max Planck Institute for Informatics,DE,Germany,Europe,49.25777816772461,7.04555606842041,Saarbrücken
I4210110792,Centre de Recherche en Automatique de Nancy,FR,France,Europe,48.684391021728516,6.184959888458252,Nancy
I4210110975,"Reference Center for Research, Development and Innovation in ATM",ES,Spain,Europe,40.416500091552734,-3.7025599479675293,Madrid
I4210110987,IIT@MIT,US,United States,Americas,42.362300872802734,-71.09395599365234,Cambridge
I4210111179,Michigan United,US,United States,Americas,42.280242919921875,-85.56851959228516,Kalamazoo
I4210111842,Computer Research Institute of Montréal,CA,Canada,Americas,45.50883865356445,-73.58780670166016,Montreal
I4210112067,IBM (France),FR,France,Europe,48.84397506713867,2.39628005027771,Paris
I4210112527,Luxembourg Institute of Science and Technology,LU,Luxembourg,Europe,49.51013946533203,5.924139976501465,Belvaux
I4210112925,Max Planck Institute for Biological Cybernetics,DE,Germany,Europe,48.53666687011719,9.058889389038086,Tübingen
I4210112998,Vetenskap I Skolan,SE,Sweden,Europe,55.59575271606445,12.971288681030273,Malmo
I4210113003,Physical Sciences (United States),US,United States,Americas,42.69598388671875,-71.20570373535156,Andover
I4210113369,Microsoft Research Asia (China),CN,China,Asia,39.907501220703125,116.39723205566406,Beijing
I4210113495,Children's Hospital of Zhejiang University,CN,China,Asia,30.26316261291504,120.16571044921875,Hangzhou
I4210113652,Sectra (Sweden),SE,Sweden,Europe,58.714420318603516,15.2056303024292,Linköping
I4210113654,IBM (Canada),CA,Canada,Americas,43.8668212890625,-79.26629638671875,Markham
I4210113675,Center for Integrated Quantum Science and Technology,DE,Germany,Europe,48.782318115234375,9.177020072937012,Stuttgart
I4210114058,Max Planck Institute of Animal Behavior,DE,Germany,Europe,47.768104553222656,8.996386528015137,Radolfzell
I4210114081,Korea Kacoh (South Korea),KR,"Korea, Republic of",,37.48896026611328,126.89799499511719,Seoul
I4210114115,IBM Research - Thomas J. Watson Research Center,US,United States,Americas,41.270931243896484,-73.77763366699219,Yorktown Heights
I4210114521,Fluent (United States),US,United States,Americas,40.70362854003906,-74.01290130615234,New York
I4210115111,University of Arts and Industrial Design Linz,AT,Austria,Europe,48.30638885498047,14.286109924316406,Linz
I4210115305,German Center for Infection Research,DE,Germany,Europe,52.21121597290039,10.531220436096191,Braunschweig
I4210115485,Laboratoire d'Informatique pour la Mécanique et les Sciences de l'Ingénieur,FR,France,Europe,48.69572067260742,2.187269926071167,Orsay
I4210115791,Center for Visual Communication (United States),US,United States,Americas,39.85801315307617,-75.41020202636719,Philadelphia
I4210115859,"Behavioral Tech Research, Inc.",US,United States,Americas,47.664405822753906,-122.31673431396484,Seattle
I4210116233,Kapsch (Czechia),CZ,Czechia,,50.09311294555664,14.437984466552734,Prague
I4210116267,American School of Doha,QA,Qatar,Asia,25.263887405395508,51.481117248535156,Doha
I4210116319,Maxon Motor (Switzerland),CH,Switzerland,Europe,46.86091995239258,8.221232414245605,Sachseln
I4210116376,SUNY Korea,KR,"Korea, Republic of",,37.377017974853516,126.6667709350586,Seoul
I4210116658,École Centrale d'Électronique,FR,France,Europe,48.851768493652344,2.2870519161224365,Paris
I4210116730,Universitätsmedizin Göttingen,DE,Germany,Europe,51.53443145751953,9.932279586791992,Göttingen
I4210117238,National Influenza Center,MN,Mongolia,Asia,47.91360855102539,106.94364929199219,Ulaanbaatar
I4210117453,Dana-Farber Cancer Institute,US,United States,Americas,42.358428955078125,-71.05976867675781,Boston
I4210117871,"Systems, Applications & Products in Data Processing (Canada)",CA,Canada,Americas,43.747005462646484,-79.40875244140625,Toronto
I4210118379,Aptima (United States),US,United States,Americas,42.50838851928711,-71.15047454833984,Woburn
I4210118689,Joint Research Centre,IT,Italy,Europe,45.81480026245117,8.612939834594727,Ispra
I4210119061,Institut de Recherche en Informatique de Toulouse,FR,France,Europe,43.6042594909668,1.4436700344085693,Toulouse
I4210119109,Indiana University Bloomington,US,United States,Americas,39.16532897949219,-86.5263900756836,Bloomington
I4210119257,University of Information Technology and Communications,IQ,Iraq,Asia,33.340579986572266,44.40087890625,Baghdad
I4210119362,Hahn-Schickard-Gesellschaft für angewandte Forschung,DE,Germany,Europe,48.06486892700195,8.4904146194458,Villingen-Schwenningen
I4210119669,Boehringer Ingelheim (Austria),AT,Austria,Europe,48.20848846435547,16.372079849243164,Vienna
I4210119712,Max Planck Institute for Mathematics,DE,Germany,Europe,50.734378814697266,7.095489978790283,Bonn
I4210119896,King's College School,GB,United Kingdom,Europe,51.421756744384766,-0.22604499757289886,London
I4210120115,Robert Bosch (United States),US,United States,Americas,42.48530960083008,-83.37715911865234,Farmington Hills
I4210120727,Ecole Nationale du Génie de l'Eau et de l'Environnement de Strasbourg (ENGEES),FR,France,Europe,48.583919525146484,7.745530128479004,Strasbourg
I4210120900,Stanford Synchrotron Radiation Lightsource,US,United States,Americas,37.45383071899414,-122.18218994140625,Menlo Park
I4210121405,Centre for Artificial Intelligence and Robotics,IN,India,Asia,12.986627578735352,77.66790008544922,Bengaluru
I4210121445,Institute for Development and Economic Analysis,ID,Indonesia,Asia,-7.762575149536133,110.37908172607422,Yogyakarta
I4210121626,Signal Processing (United States),US,United States,Americas,39.080509185791016,-77.23397827148438,Rockville
I4210121838,Laboratoire Lorrain de Recherche en Informatique et ses Applications,FR,France,Europe,48.684391021728516,6.184959888458252,Nancy
I4210121844,IBM (United Kingdom),GB,United Kingdom,Europe,51.065128326416016,-1.3186999559402466,Winchester
I4210121988,Film Independent,US,United States,Americas,34.052024841308594,-118.25933074951172,Los Angeles
I4210122684,Sony Computer Science Laboratories,JP,Japan,Asia,35.6259651184082,139.73052978515625,Tokyo
I4210122731,Digital Wave (United States),US,United States,Americas,39.59778594970703,-104.83718872070312,Centennial
I4210122765,Kaiser-Franz-Josef-Spital,AT,Austria,Europe,48.1742057800293,16.350738525390625,Vienna
I4210122849,Philips (Netherlands),NL,Netherlands,Europe,52.37403106689453,4.889689922332764,Amsterdam
I4210122954,MIT Lincoln Laboratory,US,United States,Americas,42.458980560302734,-71.26749420166016,Lexington
I4210123171,Museum of Decorative Arts in Prague,CZ,Czechia,,50.08992004394531,14.416396141052246,Prague
I4210123185,Zhejiang Lab,CN,China,Asia,30.271240234375,119.96514892578125,Hangzhou
I4210124175,Center for Astrophysics Harvard & Smithsonian,US,United States,Americas,42.375099182128906,-71.1056137084961,Cambridge
I4210124474,Swanson Center,US,United States,Americas,38.92085266113281,-94.64747619628906,Leawood
I4210124503,Fraunhofer Institute for Machine Tools and Forming Technology,DE,Germany,Europe,50.81425094604492,12.926292419433594,Chemnitz
I4210124949,Microsoft Research (India),IN,India,Asia,12.96633243560791,77.59627532958984,Bengaluru
I4210125099,Mayo Clinic in Arizona,US,United States,Americas,33.50920867919922,-111.89903259277344,Scottsdale
I4210125647,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova",IT,Italy,Europe,44.404781341552734,8.944390296936035,Genoa
I4210125789,Centro Científico Tecnológico - Bahía Blanca,AR,Argentina,Americas,-38.71958923339844,-62.272430419921875,Bahía Blanca
I4210125796,University Children's Hospital Tübingen,DE,Germany,Europe,48.52960968017578,9.038100242614746,Tübingen
I4210125843,University Hospital Leipzig,DE,Germany,Europe,51.33082962036133,12.385819435119629,Leipzig
I4210126023,Energy Sciences Network,US,United States,Americas,37.87158966064453,-122.27275085449219,Berkeley
I4210126298,Duke Medical Center,US,United States,Americas,35.9940299987793,-78.89862060546875,Durham
I4210126328,IBM Research - Zurich,CH,Switzerland,Europe,47.310794830322266,8.544028282165527,Rüschlikon
I4210126360,Inria Saclay - Île de France,FR,France,Europe,48.71828079223633,2.249799966812134,Palaiseau
I4210126794,IBM Research (China),CN,China,Asia,39.907501220703125,116.39723205566406,Beijing
I4210126846,Information Technology Laboratory,US,United States,Americas,39.14091873168945,-77.21875762939453,Gaithersburg
I4210127074,Zhongshan Hospital,CN,China,Asia,31.20899200439453,121.42257690429688,Shanghai
I4210127166,Centre Inria de l'Université de Lorraine,FR,France,Europe,48.6733283996582,6.152830123901367,Villers-lès-Nancy
