institution_id,institution_name,country_code,country_name,world_region,latitude,longitude,city,paper_count,region_final
I183935753,King's College London,GB,United Kingdom,Europe,51.50852966308594,-0.1257400065660476,London,6,Europe
I184565670,Georgetown University,US,United States,Americas,38.895111083984375,-77.03636932373047,Washington,1,North America
I184597095,National Institute of Informatics,JP,Japan,Asia,35.68949890136719,139.69171142578125,Tokyo,2,Asia
I184842277,Maharishi International University,US,United States,Americas,41.00862884521485,-91.9626693725586,Fairfield,1,North America
I184999862,Universidad de Salamanca,ES,Spain,Europe,40.96881866455078,-5.663879871368408,Salamanca,1,Europe
I1850255,University of Basel,CH,Switzerland,Europe,47.55839157104492,7.573269844055176,Basel,1,Europe
I185103710,"University of California, Santa Cruz",US,United States,Americas,36.97412109375,-122.03079986572266,Santa Cruz,29,North America
I185261750,University of Toronto,CA,Canada,Americas,43.70642852783203,-79.39864349365234,Toronto,31,North America
I185443292,Wayne State University,US,United States,Americas,42.33142852783203,-83.0457534790039,Detroit,11,North America
I185658715,Universities UK,GB,United Kingdom,Europe,51.6337890625,-0.1070690006017685,London,2,Europe
I186274478,United States Coast Guard Academy,US,United States,Americas,41.373878479003906,-72.09873962402344,New London,1,North America
I18850439,Capgemini (Netherlands),NL,Netherlands,Europe,52.09939956665039,5.063939094543457,Utrecht,1,Europe
I188538660,University of Colorado Boulder,US,United States,Americas,40.014991760253906,-105.2705535888672,Boulder,17,North America
I189158971,United States Naval Academy,US,United States,Americas,38.97858810424805,-76.49183654785156,Annapolis,1,North America
I189196454,The University of Texas at Arlington,US,United States,Americas,32.73099899291992,-97.11499786376952,Arlington,1,North America
I189712700,University of Konstanz,DE,Germany,Europe,47.66033172607422,9.175820350646973,Konstanz,82,Europe
I190082696,Durham University,GB,United Kingdom,Europe,54.76517868041992,-1.5782239437103271,Durham,2,Europe
I190249584,Universität Innsbruck,AT,Austria,Europe,47.26266098022461,11.394539833068848,Innsbruck,1,Europe
I1902872,EURECOM,FR,France,Europe,43.63291931152344,6.999110221862793,Valbonne,1,Europe
I190397597,University of Urbino,IT,Italy,Europe,43.72621154785156,12.636329650878906,Urbino,1,Europe
I191208505,Xiamen University,CN,China,Asia,24.47978973388672,118.08187103271484,Xiamen,1,Asia
I191240316,University of Hull,GB,United Kingdom,Europe,53.744598388671875,-0.3352499902248382,Hull,4,Europe
I192396691,University of New Orleans,US,United States,Americas,29.95465087890625,-90.0750732421875,New Orleans,1,North America
I192454743,Sandia National Laboratories California,US,United States,Americas,37.68186950683594,-121.76801300048828,Livermore,5,North America
I192455969,York University,CA,Canada,Americas,43.70642852783203,-79.39864349365234,Toronto,1,North America
I193531525,George Washington University,US,United States,Americas,38.895111083984375,-77.03636932373047,Washington,3,North America
I193619901,Constructor University,DE,Germany,Europe,53.07582092285156,8.807169914245605,Bremen,3,Europe
I193662353,Utrecht University,NL,Netherlands,Europe,52.0908317565918,5.122220039367676,Utrecht,5,Europe
I19370010,Orange (France),FR,France,Europe,48.83502197265625,2.2924718856811523,Paris,1,Europe
I193775966,Yonsei University,KR,"Korea, Republic of",Asia,37.56600189208984,126.97840118408205,Seoul,2,Asia
I194028371,University of Regina,CA,Canada,Americas,50.45008087158203,-104.6177978515625,Regina,4,North America
I194629146,School of the Art Institute of Chicago,US,United States,Americas,41.880279541015625,-87.62493133544922,Chicago,1,North America
I195525897,Research Institute of Molecular Pathology,AT,Austria,Europe,48.1887321472168,16.401273727416992,Vienna,1,Europe
I195575238,Middlebury College,US,United States,Americas,44.00835037231445,-73.17737579345703,Middlebury (village),2,North America
I195893171,Zuse Institute Berlin,DE,Germany,Europe,52.52436828613281,13.410530090332031,Berlin,23,Europe
I196349391,Universität Ulm,DE,Germany,Europe,48.39841079711914,9.99155044555664,Ulm,3,Europe
I19648265,Wright State University,US,United States,Americas,39.75894927978515,-84.19161224365234,Dayton,1,North America
I19700959,Florida International University,US,United States,Americas,25.774269104003903,-80.19365692138672,Miami,1,North America
I197251160,Hebrew University of Jerusalem,IL,Israel,Asia,31.769039154052734,35.216331481933594,Jerusalem,4,Asia
I197323543,Johannes Gutenberg University Mainz,DE,Germany,Europe,49.98419189453125,8.27910041809082,Mainz,2,Europe
I197347611,Korea University,KR,"Korea, Republic of",Asia,37.56600189208984,126.97840118408205,Seoul,5,Asia
I19772626,Yeshiva University,US,United States,Americas,40.71427154541016,-74.00596618652344,New York,1,North America
I19820366,Chinese Academy of Sciences,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing,6,Asia
I198415970,Université d'Avignon et des Pays de Vaucluse,FR,France,Europe,43.948341369628906,4.808919906616211,Avignon,2,Europe
I19894307,Université de Montpellier,FR,France,Europe,43.610931396484375,3.876349925994873,Montpellier,1,Europe
I199028557,Kyushu Sangyo University,JP,Japan,Asia,33.66985321044922,130.44482421875,Fukuoka,1,Asia
I199693650,Umm al-Qura University,SA,Saudi Arabia,Asia,21.320375442504883,39.96794891357422,Makkah al Mukarramah,1,Asia
I200166805,Guy's and St Thomas' NHS Foundation Trust,GB,United Kingdom,Europe,51.5048828125,-0.0889390036463737,London,2,Europe
I200332995,TU Dortmund University,DE,Germany,Europe,51.51493835449219,7.466000080108643,Dortmund,1,Europe
I200576644,HRL Laboratories (United States),US,United States,Americas,34.0257682800293,-118.78040313720705,Malibu,1,North America
I200719446,Vanderbilt University,US,United States,Americas,36.14493560791016,-86.80268859863281,Nashville,1,North America
I200763008,University of Giessen,DE,Germany,Europe,50.580509185791016,8.677087783813477,Giessen,1,Europe
I200769079,Hong Kong University of Science and Technology,HK,Hong Kong,Asia,22.2783203125,114.17469024658205,Hong Kong,106,Asia
I200870766,Brookhaven National Laboratory,US,United States,Americas,40.86954116821289,-72.88677215576172,Upton,6,North America
I20089843,Princeton University,US,United States,Americas,40.34872055053711,-74.65904998779297,Princeton,11,North America
I20121455,Bielefeld University,DE,Germany,Europe,52.033329010009766,8.533329963684082,Bielefeld,2,Europe
I201448701,University of Washington,US,United States,Americas,47.60620880126953,-122.33206939697266,Seattle,46,North America
I201537933,Tohoku University,JP,Japan,Asia,38.26667022705078,140.86666870117188,Sendai,1,Asia
I201726411,United Arab Emirates University,AE,United Arab Emirates,Asia,24.191669464111328,55.76055908203125,Al Ain,1,Asia
I202276237,Medical University of Graz,AT,Austria,Europe,47.06666946411133,15.449999809265137,Graz,1,Europe
I20231570,Peking University,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing,36,Asia
I202524275,Smith College,US,United States,Americas,42.32508850097656,-72.64119720458984,Northampton,2,North America
I202697423,University of Zurich,CH,Switzerland,Europe,47.366668701171875,8.550000190734863,Zurich,11,Europe
I202963720,University of St. Gallen,CH,Switzerland,Europe,47.42390823364258,9.374770164489746,Saint Gallen,1,Europe
I203172682,Northern Arizona University,US,United States,Americas,35.19807052612305,-111.6512680053711,Flagstaff,1,North America
I203951103,Keio University,JP,Japan,Asia,35.68949890136719,139.69171142578125,Tokyo,3,Asia
I204250578,"University of California, Irvine",US,United States,Americas,33.66946029663086,-117.82311248779295,Irvine,16,North America
I204337017,Aarhus University,DK,Denmark,Europe,56.15673828125,10.210760116577148,Aarhus,11,Europe
I204465549,Washington University in St. Louis,US,United States,Americas,38.62726974487305,-90.19789123535156,St Louis,3,North America
I204512498,University of Macau,MO,Macao,Asia,22.200559616088867,113.54611206054688,Macao,2,Asia
I204553293,"China University of Petroleum, Beijing",CN,China,Asia,39.907501220703125,116.39723205566406,Beijing,1,Asia
I204722609,Queen's University,CA,Canada,Americas,44.229759216308594,-76.4809799194336,Kingston,2,North America
I204730241,Université Paris Cité,FR,France,Europe,48.85340881347656,2.34879994392395,Paris,8,Europe
I204778367,Norwegian University of Science and Technology,NO,Norway,Europe,63.43048858642578,10.395059585571287,Trondheim,1,Europe
I204824540,University of Wollongong,AU,Australia,Oceania,-34.42399978637695,150.89344787597656,Wollongong,1,Oceania
I204983213,Harbin Institute of Technology,CN,China,Asia,45.75,126.6500015258789,Harbin,1,Asia
I205237279,Nankai University,CN,China,Asia,39.14221954345703,117.17666625976562,Tianjin,5,Asia
I205640436,Curtin University,AU,Australia,Oceania,-31.952239990234375,115.86139678955078,Perth,1,Oceania
I205703379,Institut Mines-Télécom,FR,France,Europe,48.85340881347656,2.34879994392395,Paris,3,Europe
I205783295,Cornell University,US,United States,Americas,42.44063186645508,-76.49661254882812,Ithaca,11,North America
I20581793,University of Kent,GB,United Kingdom,Europe,51.2790412902832,1.0799200534820557,Canterbury,1,Europe
I206895457,University of Siegen,DE,Germany,Europe,50.87480926513672,8.024310111999512,Siegen,2,Europe
I206945453,Paderborn University,DE,Germany,Europe,51.719051361083984,8.754389762878418,Paderborn,3,Europe
I207623266,Kao Corporation (Japan),JP,Japan,Asia,35.68949890136719,139.69171142578125,Tokyo,1,Asia
I207624831,Slovak Academy of Sciences,SK,Slovakia,Europe,48.14815902709961,17.106740951538086,Bratislava,1,Europe
I212119943,University of Victoria,CA,Canada,Americas,48.4359016418457,-123.35154724121094,Victoria,18,North America
I21449261,Masaryk University,CZ,Czechia,Europe,49.195220947265625,16.607959747314453,Brno,12,Europe
I216852786,École Centrale Paris,FR,France,Europe,48.76507186889648,2.266550064086914,Châtenay-Malabry,2,Europe
I219193219,Purdue University West Lafayette,US,United States,Americas,40.42586898803711,-86.90807342529297,West Lafayette,62,North America
I22248866,AgroParisTech,FR,France,Europe,48.71828079223633,2.249799966812134,Palaiseau,1,Europe
I22299242,Kyoto University,JP,Japan,Asia,35.02106857299805,135.75384521484375,Kyoto,1,Asia
I223464139,Linnaeus University,SE,Sweden,Europe,56.87767028808594,14.809060096740724,Vaxjo,1,Europe
I223532165,University of Utah,US,United States,Americas,40.760780334472656,-111.89105224609376,Salt Lake City,152,North America
I223822909,Heidelberg University,DE,Germany,Europe,49.40768051147461,8.690790176391602,Heidelberg,13,Europe
I22465464,University of Münster,DE,Germany,Europe,51.96236038208008,7.6257100105285645,Münster,6,Europe
I2250650973,Samsung (South Korea),KR,"Korea, Republic of",Asia,37.56600189208984,126.97840118408205,Seoul,3,Asia
I2250653659,Tencent (China),CN,China,Asia,22.54553985595703,114.06829833984376,Shenzhen,4,Asia
I2250955327,Huawei Technologies (China),CN,China,Asia,22.54553985595703,114.06829833984376,Shenzhen,3,Asia
I2252078561,Meta (Israel),IL,Israel,Asia,32.08087921142578,34.78057098388672,Tel Aviv,2,Asia
I231293419,China Academy of Art,CN,China,Asia,30.24333381652832,120.1588897705078,Hangzhou,1,Asia
I232906412,Quest University Canada,CA,Canada,Americas,49.73820877075195,-123.10042572021484,Vancouver,2,North America
I23732399,Montana State University,US,United States,Americas,45.679649353027344,-111.03855895996094,Bozeman,2,North America
I237525767,Zurich Insurance Group (Switzerland),CH,Switzerland,Europe,47.362342834472656,8.534996032714844,Zurich,1,Europe
I241749,University of Cambridge,GB,United Kingdom,Europe,52.20000076293945,0.1166699975728988,Cambridge,1,Europe
I24185976,Sichuan University,CN,China,Asia,30.666669845581055,104.0666732788086,Chengdu,2,Asia
I243754102,Universidade Federal do Ceará,BR,Brazil,Americas,-3.7172200679779057,-38.543060302734375,Fortaleza,1,South America
I24603500,University of Massachusetts Amherst,US,United States,Americas,42.375370025634766,-72.51924896240234,Amherst Center,16,North America
I24943067,Fudan University,CN,China,Asia,31.22221946716309,121.45806121826172,Shanghai,11,Asia
I25112270,Universidade Federal de Pernambuco,BR,Brazil,Americas,-8.053890228271484,-34.88111114501953,Recife,4,South America
I251424209,University of Girona,ES,Spain,Europe,41.98310852050781,2.82492995262146,Girona,2,Europe
I251738,Edinburgh Napier University,GB,United Kingdom,Europe,55.95206069946289,-3.1964800357818604,Edinburgh,2,Europe
I25254941,Beijing Normal University,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing,1,Asia
I2540865,Institut Français,FR,France,Europe,48.85340881347656,2.34879994392395,Paris,1,Europe
I25485817,St. Pölten University of Applied Sciences,AT,Austria,Europe,48.20000076293945,15.633330345153809,St. Pölten,3,Europe
I258800397,New York University Shanghai,CN,China,Asia,31.22221946716309,121.45806121826172,Shanghai,1,Asia
I25974101,University of Würzburg,DE,Germany,Europe,49.79391098022461,9.951210021972656,Würzburg,3,Europe
I26120043,Ochanomizu University,JP,Japan,Asia,35.68949890136719,139.69171142578125,Tokyo,6,Asia
I2613432,University of South Florida,US,United States,Americas,27.947519302368164,-82.45842742919922,Tampa,6,North America
I2614128279,Dalle Molle Institute for Artificial Intelligence Research,CH,Switzerland,Europe,46.01007843017578,8.960040092468262,Lugano,1,Europe
I26274970,FX Palo Alto Laboratory,US,United States,Americas,37.44429016113281,-122.16161346435548,Palo Alto,5,North America
I265217849,IFP Énergies nouvelles,FR,France,Europe,48.87649917602539,2.1896700859069824,Rueil-Malmaison,1,Europe
I26538001,San Diego State University,US,United States,Americas,32.7157096862793,-117.16471862792967,San Diego,1,North America
I2699952,Pontifical Catholic University of Rio de Janeiro,BR,Brazil,Americas,-22.90641975402832,-43.18223190307617,Rio de Janeiro,1,South America
I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,FR,France,Europe,48.85340881347656,2.34879994392395,Paris,2,Europe
I277688954,Université Paris-Saclay,FR,France,Europe,48.68333053588867,2.1333301067352295,Gif-sur-Yvette,27,Europe
I27804330,Brown University,US,United States,Americas,41.82398986816406,-71.41282653808594,Providence,18,North America
I27837315,University of Michigan–Ann Arbor,US,United States,Americas,42.27756118774414,-83.74088287353516,Ann Arbor,24,North America
I2799272722,Oulu University Hospital,FI,Finland,Europe,65.01235961914062,25.46816062927246,Oulu,1,Europe
I2799323385,Board of the Swiss Federal Institutes of Technology,CH,Switzerland,Europe,47.366668701171875,8.550000190734863,Zurich,5,Europe
I2799337515,Toronto Western Hospital,CA,Canada,Americas,43.70011138916016,-79.41629791259766,Toronto,1,North America
I2799390153,Leeds Teaching Hospitals NHS Trust,GB,United Kingdom,Europe,53.80502700805664,-1.521880030632019,Leeds,1,Europe
I2799411422,Center for Discrete Mathematics and Theoretical Computer Science,US,United States,Americas,40.499271392822266,-74.39904022216797,Piscataway,2,North America
I2799475292,Vancouver Hospital and Health Sciences Centre,CA,Canada,Americas,49.266456604003906,-123.12460327148438,Vancouver,1,North America
I2799504096,New York Times,US,United States,Americas,40.75619125366211,-73.99042510986328,Manhattan,1,North America
I2799567181,Princeton Plasma Physics Laboratory,US,United States,Americas,40.34872055053711,-74.65904998779297,Princeton,3,North America
I2799798094,UCLA Health,US,United States,Americas,34.05223083496094,-118.24368286132812,Los Angeles,1,North America
I2799802224,Fife Council,GB,United Kingdom,Europe,56.184444427490234,-3.2187960147857666,Glenrothes,1,Europe
I2799803557,Barcelona Supercomputing Center,ES,Spain,Europe,41.388790130615234,2.158989906311035,Barcelona,2,Europe
I2799853436,Johns Hopkins Medicine,US,United States,Americas,39.29037857055664,-76.61219024658203,Baltimore,1,North America
I2799859273,Ostfalia University of Applied Sciences,DE,Germany,Europe,52.16442108154297,10.540949821472168,Wolfenbüttel,1,Europe
I2799891827,Korea Post,KR,"Korea, Republic of",Asia,37.56600189208984,126.97840118408205,Seoul,1,Asia
I2799909505,Savannah River National Laboratory,US,United States,Americas,33.560420989990234,-81.71955108642578,Aiken,2,North America
I2799980853,Korea University Medical Center,KR,"Korea, Republic of",Asia,37.56600189208984,126.97840118408205,Seoul,1,Asia
I2800006345,Leiden University Medical Center,NL,Netherlands,Europe,52.158329010009766,4.493060111999512,Leiden,7,Europe
I2800007677,Clarendon College,US,United States,Americas,34.944549560546875,-100.90242004394533,Clarendon,1,North America
I2800093571,TD Bank,US,United States,Americas,39.92755126953125,-75.02849578857422,Cherry Hill,1,North America
I2800129641,Great Ormond Street Hospital,GB,United Kingdom,Europe,51.50852966308594,-0.1257400065660476,London,2,Europe
I2800235667,Kurchatov Institute,RU,Russian Federation,Europe,55.752220153808594,37.61555862426758,Moscow,1,Europe
I2800287464,State Administration of Cultural Heritage,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing,2,Asia
I2800289517,German Climate Computing Centre,DE,Germany,Europe,53.55073165893555,9.993020057678224,Hamburg,3,Europe
I2800297018,Chr. Michelsen Institute,NO,Norway,Europe,60.39299011230469,5.324150085449219,Bergen,4,Europe
I2800363604,Walter Reed National Military Medical Center,US,United States,Americas,38.98067092895508,-77.10025787353516,Bethesda,1,North America
I2800403580,University of Minnesota System,US,United States,Americas,44.9799690246582,-93.26383972167967,Minneapolis,3,North America
I2800444561,Atlanta Technical College,US,United States,Americas,33.711822509765625,-84.40792083740234,Atlanta,8,North America
I2800451603,Center of Advanced European Studies and Research,DE,Germany,Europe,50.734378814697266,7.095489978790283,Bonn,2,Europe
I2800497579,CRC for Spatial information,AU,Australia,Oceania,-37.80221939086914,144.96697998046875,Carlton,1,Oceania
I2800548410,United States National Library of Medicine,US,United States,Americas,39.15106201171875,-77.26525115966797,Bethesda,1,North America
I2800607224,Swedish National Board of Forensic Medicine,SE,Sweden,Europe,59.32938003540039,18.06871032714844,Stockholm,1,Europe
I2800628709,Lenox Hill Hospital,US,United States,Americas,40.77360916137695,-73.96111297607422,New York,1,North America
I2800638129,Pacific Tower,US,United States,Americas,47.59293365478515,-122.31448364257812,Seattle,1,North America
I2800638415,University of Applied Sciences Potsdam,DE,Germany,Europe,52.39886093139648,13.06566047668457,Potsdam,4,Europe
I2800740805,Haukeland University Hospital,NO,Norway,Europe,60.39299011230469,5.324150085449219,Bergen,1,Europe
I2800759272,Center for Advanced Studies Research and Development in Sardinia,IT,Italy,Europe,39.00727081298828,9.002229690551758,Pula,5,Europe
I2800780207,Swedish Institute,SE,Sweden,Europe,59.32938003540039,18.06871032714844,Stockholm,1,Europe
I2800935791,UC San Diego Health System,US,United States,Americas,32.7157096862793,-117.16471862792967,San Diego,1,North America
I2801120862,General Motors (India),IN,India,Asia,22.544647216796875,73.44032287597656,Godhra,1,Asia
I2801157765,Association of American Universities,US,United States,Americas,38.900291442871094,-77.02827453613281,Washington D.C.,1,North America
I2801238018,Catharina Ziekenhuis,NL,Netherlands,Europe,51.44083023071289,5.477779865264893,Eindhoven,2,Europe
I2801239119,Australian Regenerative Medicine Institute,AU,Australia,Oceania,-37.91049575805664,145.12930297851562,Clayton,15,Oceania
I2801240577,Building and Construction Authority,SG,Singapore,Asia,1.2787729501724243,103.8459701538086,Singapore,1,Asia
I2801313472,North Central State College,US,United States,Americas,40.797027587890625,-82.58155059814453,Mansfield,2,North America
I2801317318,Hospital for Sick Children,CA,Canada,Americas,43.65773010253906,-79.3869857788086,Toronto,4,North America
I2801410363,Stony Brook University Hospital,US,United States,Americas,40.909690856933594,-73.11578369140625,Stony Brook,1,North America
I2801436432,Folger Shakespeare Library,US,United States,Americas,38.88936233520508,-77.003173828125,Washington D.C.,1,North America
I2801607516,Associated Press,US,United States,Americas,40.75307083129883,-73.99945068359375,New York,1,North America
I2801613365,Mitchell Institute,US,United States,Americas,43.66535186767578,-70.25150299072266,Portland,1,North America
I2801798921,Helmholtz-Zentrum Dresden-Rossendorf,DE,Germany,Europe,51.0508918762207,13.738320350646973,Dresden,1,Europe
I2801851002,Harvard University Press,US,United States,Americas,42.38301467895508,-71.12705993652344,Cambridge,33,North America
I2801857525,Kellogg's (Canada),CA,Canada,Americas,43.65407180786133,-79.63037109375,Mississauga,1,North America
I2801862477,Canada Research Chairs,CA,Canada,Americas,45.411170959472656,-75.6981201171875,Ottawa,2,North America
I2801919071,University of Illinois System,US,United States,Americas,40.110591888427734,-88.20726776123047,Urbana,4,North America
I2801935854,SLAC National Accelerator Laboratory,US,United States,Americas,37.45383071899414,-122.18218994140624,Menlo Park,2,North America
I2802076133,University of Koblenz and Landau,DE,Germany,Europe,49.98419189453125,8.27910041809082,Mainz,7,Europe
I2802162544,Northern Gulf Institute,US,United States,Americas,33.47026824951172,-88.83394622802734,Starkville,1,North America
I2802164966,University Hospital Heidelberg,DE,Germany,Europe,49.40768051147461,8.690790176391602,Heidelberg,2,Europe
I2802194831,Samsung Medical Center,KR,"Korea, Republic of",Asia,37.48821258544922,127.08558654785156,Seoul,1,Asia
I2802236040,University of Colorado System,US,United States,Americas,40.014991760253906,-105.2705535888672,Boulder,11,North America
I2802259095,Energy Research Centre of the Netherlands,NL,Netherlands,Europe,52.76667022705078,4.661109924316406,Petten,8,Europe
I2802384920,Stennis Space Center,US,United States,Americas,30.308809280395508,-89.33004760742188,Bay Saint Louis,1,North America
I2802423016,WinnMed,US,United States,Americas,43.30331039428711,-91.78571319580078,Decorah,1,North America
I2802433978,Pliva (Croatia),HR,Croatia,Europe,45.81193923950195,15.936903953552246,Zagreb,1,Europe
I2802487185,Université du littoral côte d'opale,FR,France,Europe,51.034400939941406,2.376810073852539,Dunkirk,1,Europe
I2802519937,Institut de Recherche en Informatique et Systèmes Aléatoires,FR,France,Europe,48.11198043823242,-1.6742899417877195,Rennes,1,Europe
I2802536742,Florida Aquarium,US,United States,Americas,27.945253372192383,-82.44526672363281,Tampa,1,North America
I2802612298,The Wallace H. Coulter Department of Biomedical Engineering,US,United States,Americas,33.749000549316406,-84.38797760009766,Atlanta,1,North America
I2802619606,Klinikum rechts der Isar,DE,Germany,Europe,48.137428283691406,11.57548999786377,Munich,2,Europe
I2802660506,United States Coast Guard,US,United States,Americas,38.85282516479492,-77.00131225585938,Washington D.C.,1,North America
I2802742124,John Radcliffe Hospital,GB,United Kingdom,Europe,51.7638053894043,-1.21875,Oxford,1,Europe
I2802849423,University Medical Center,US,United States,Americas,33.58849334716797,-101.8920669555664,Lubbock,1,North America
I2802928900,Academic Medical Center,NL,Netherlands,Europe,52.37403106689453,4.889689922332764,Amsterdam,3,Europe
I2802946424,Johns Hopkins University Applied Physics Laboratory,US,United States,Americas,39.13899993896485,-76.87052917480469,North Laurel,3,North America
I2802964274,Interface (United States),US,United States,Americas,33.0030403137207,-85.0560073852539,La Grange,1,North America
I2802966293,Urban College of Boston,US,United States,Americas,42.3529167175293,-71.06414794921875,Boston,1,North America
I2802999273,Wisconsin Institutes for Discovery,US,United States,Americas,43.07303237915039,-89.40760803222656,Madison,4,North America
I2803058125,Seoul National University Bundang Hospital,KR,"Korea, Republic of",Asia,37.4386100769043,127.13777923583984,Seongnam-si,2,Asia
I2803209242,University of California System,US,United States,Americas,37.80437088012695,-122.2707977294922,Oakland,9,North America
I28777354,Sejong University,KR,"Korea, Republic of",Asia,37.55083465576172,127.07389068603516,Seoul,4,Asia
I2898391981,Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR),DE,Germany,Europe,50.93333053588867,6.949999809265137,Cologne,9,Europe
I2946016260,Uber AI (United States),US,United States,Americas,37.78998565673828,-122.40206146240234,San Francisco,1,North America
I2948394018,Northrop Grumman (United States),US,United States,Americas,38.88233184814453,-77.17108917236328,Falls Church,4,North America
I2948663404,Boston Scientific (United States),US,United States,Americas,42.36115264892578,-71.56156158447266,Marlborough,1,North America
I29606459,University of Mississippi Medical Center,US,United States,Americas,32.32963180541992,-90.19607543945312,Jackson,1,North America
I29607241,École Normale Supérieure - PSL,FR,France,Europe,48.85340881347656,2.34879994392395,Paris,4,Europe
I2972652528,FHNW University of Applied Sciences and Arts,CH,Switzerland,Europe,47.47898864746094,8.218420028686523,Windisch,2,Europe
I29955533,Center for Information Technology,US,United States,Americas,39.001319885253906,-77.10456848144531,Bethesda,1,North America
I3005327000,Institute for Infocomm Research,SG,Singapore,Asia,1.3038229942321775,103.78490447998048,Singapore,1,Asia
I3017942884,Institut de Mathématiques de Jussieu-Paris Rive Gauche,FR,France,Europe,48.85340881347656,2.34879994392395,Paris,2,Europe
I3018083178,Institut de Recherche Technologique SystemX,FR,France,Europe,48.71828079223633,2.249799966812134,Palaiseau,3,Europe
I3018483916,University Medical Center Utrecht,NL,Netherlands,Europe,52.0908317565918,5.122220039367676,Utrecht,1,Europe
I3018771216,LMU Klinikum,DE,Germany,Europe,48.137428283691406,11.57548999786377,Munich,1,Europe
I3019415892,Fraunhofer Institute for Industrial Mathematics,DE,Germany,Europe,49.43104934692383,7.752603054046631,Kaiserslautern,5,Europe
I3019423309,Fraunhofer Institute for Computer Graphics Research,DE,Germany,Europe,49.87434768676758,8.65952205657959,Darmstadt,11,Europe
I3019586173,National Jewish Health,US,United States,Americas,39.73915100097656,-104.98470306396484,Denver,1,North America
I3045169105,Southern University of Science and Technology,CN,China,Asia,22.54553985595703,114.06829833984376,Shenzhen,6,Asia
I30809798,ShanghaiTech University,CN,China,Asia,31.22221946716309,121.45806121826172,Shanghai,9,Asia
I308837,Suzhou University of Science and Technology,CN,China,Asia,31.304079055786133,120.59538269042967,Suzhou,1,Asia
I3129407955,Institute for High Energy Physics,RU,Russian Federation,Europe,54.866004943847656,37.20991134643555,Protvino,3,Europe
I3129593085,Chengdu Sport University,CN,China,Asia,30.671127319335938,104.03947448730467,Chengdu,1,Asia
I3130638677,Edinburgh College,GB,United Kingdom,Europe,55.95206069946289,-3.1964800357818604,Edinburgh,1,Europe
I3131446353,Andrássy University Budapest,HU,Hungary,Europe,47.49298477172851,19.063854217529297,Budapest,1,Europe
I3131550300,Université Toulouse-I-Capitole,FR,France,Europe,43.6042594909668,1.4436700344085691,Toulouse,4,Europe
I3131873961,Hadassah Academic College,IL,Israel,Asia,31.784032821655273,35.221031188964844,Jerusalem,1,Asia
I3132238960,Institute of Electrical and Electronics Engineers,US,United States,Americas,40.499271392822266,-74.39904022216797,Piscataway,26,North America
I3143791293,Institute for Christian Studies,CA,Canada,Americas,43.65837478637695,-79.39750671386719,Toronto,1,North America
I31512782,Technical University of Darmstadt,DE,Germany,Europe,49.87166976928711,8.650270462036133,Darmstadt,11,Europe
I31683504,Beijing Forestry University,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing,1,Asia
I31746571,UNSW Sydney,AU,Australia,Oceania,-33.86785125732422,151.2073211669922,Sydney,2,Oceania
I32389192,University of Alabama at Birmingham,US,United States,Americas,33.520660400390625,-86.802490234375,Birmingham,2,North America
I32394136,Northumbria University,GB,United Kingdom,Europe,54.97328186035156,-1.613960027694702,Newcastle upon Tyne,1,Europe
I32597200,Ghent University,BE,Belgium,Europe,51.04999923706055,3.716670036315918,Ghent,1,Europe
I32625721,University of Saskatchewan,CA,Canada,Americas,52.132381439208984,-106.6689224243164,Saskatoon,1,North America
I32943570,Helsinki Institute for Information Technology,FI,Finland,Europe,60.18549728393555,24.812246322631836,Espoo,1,Europe
I32971472,Yale University,US,United States,Americas,41.30815124511719,-72.92816162109375,New Haven,3,North America
I33213144,University of Florida,US,United States,Americas,29.651630401611328,-82.3248291015625,Gainesville,13,North America
I33256026,German Research Centre for Artificial Intelligence,DE,Germany,Europe,49.44300079345703,7.771609783172607,Kaiserslautern,1,Europe
I33434090,University of Massachusetts Boston,US,United States,Americas,42.358428955078125,-71.05976867675781,Boston,1,North America
I33976269,Xerox (France),FR,France,Europe,48.91973114013672,2.3508129119873047,Saint-Denis,1,Europe
I34077533,Ohio Supercomputer Center,US,United States,Americas,39.961181640625,-82.99878692626953,Columbus,2,North America
I34809795,Medizinische Hochschule Hannover,DE,Germany,Europe,52.37052154541016,9.733220100402832,Hanover,1,Europe
I35364215,Naval Postgraduate School,US,United States,Americas,36.60023880004883,-121.8946762084961,Monterey,1,North America
I35440088,ETH Zurich,CH,Switzerland,Europe,47.366668701171875,8.550000190734863,Zurich,43,Europe
I36234482,University of Bristol,GB,United Kingdom,Europe,51.455230712890625,-2.5966498851776123,Bristol,1,Europe
I36253440,IEEE Computer Society,US,United States,Americas,38.895111083984375,-77.03636932373047,Washington,9,North America
I36258959,"University of California, San Diego",US,United States,Americas,32.7157096862793,-117.16471862792967,San Diego,11,North America
I36522303,Universität Greifswald,DE,Germany,Europe,54.093109130859375,13.387860298156738,Greifswald,3,Europe
